order_id,customer_id,order_date,category,state,city,revenue,items,payment_type
ORD00996,C00547,2022-01-03,Sports,SP,São Paulo,399.31,3,debit_card
ORD00997,C00164,2022-01-21,Toys,RJ,Rio de Janeiro,40.13,3,debit_card
ORD00998,C00656,2022-12-04,Home & Garden,MG,Belo Horizonte,265.32,3,credit_card
ORD00999,C00503,2022-10-08,Sports,MG,Belo Horizonte,96.88,2,boleto
ORD01000,C00442,2022-05-06,Health,PR,Curitiba,345.46,2,voucher
ORD01001,C00715,2022-08-18,Health,RJ,Rio de Janeiro,134.99,2,credit_card
ORD01002,C00136,2022-02-18,Electronics,MG,Belo Horizonte,278.57,2,boleto
ORD01003,C00459,2022-12-12,Health,GO,Goiânia,147.07,3,debit_card
ORD01004,C00005,2022-09-14,Home & Garden,RS,Porto Alegre,290.56,1,voucher
ORD01005,C00184,2022-07-27,Beauty,RJ,Rio de Janeiro,273.24,2,boleto
ORD01006,C00607,2022-12-24,Food & Drink,GO,Goiânia,186.77,3,voucher
ORD01007,C00041,2023-05-01,Home & Garden,SC,Florianópolis,330.9,4,voucher
ORD01008,C00613,2022-09-21,Fashion,ES,Vitória,217.91,1,debit_card
ORD01009,C00299,2023-01-29,Sports,RS,Porto Alegre,87.94,1,boleto
ORD01010,C00159,2023-02-11,Toys,SC,Florianópolis,93.1,1,credit_card
ORD01011,C00140,2023-05-20,Food & Drink,PE,Recife,184.68,1,debit_card
ORD01012,C00459,2022-08-08,Beauty,PE,Recife,94.26,4,credit_card
ORD01013,C00433,2022-10-10,Fashion,ES,Vitória,307.31,3,credit_card
ORD01014,C00074,2023-03-02,Toys,MG,Belo Horizonte,246.87,2,boleto
ORD01015,C00393,2023-05-21,Fashion,SC,Florianópolis,302.8,3,voucher
ORD01016,C00120,2023-01-03,Electronics,SP,São Paulo,253.84,1,voucher
ORD01017,C00084,2023-04-23,Home & Garden,BA,Salvador,82.72,2,voucher
ORD01018,C00020,2023-05-07,Electronics,GO,Goiânia,98.75,3,voucher
ORD01019,C00089,2023-06-24,Food & Drink,SP,São Paulo,112.55,3,voucher
ORD01020,C00421,2022-09-28,Electronics,PE,Recife,187.8,3,credit_card
ORD01021,C00067,2023-04-28,Fashion,RJ,Rio de Janeiro,128.5,2,boleto
ORD01022,C00600,2022-08-03,Books,MG,Belo Horizonte,114.7,1,boleto
ORD01023,C00042,2022-06-10,Fashion,ES,Vitória,251.27,4,voucher
ORD01024,C00182,2022-10-03,Sports,SP,São Paulo,195.59,3,voucher
ORD01025,C00135,2022-11-06,Books,ES,Vitória,213.19,3,credit_card
ORD01026,C00057,2022-11-21,Toys,GO,Goiânia,262.72,4,credit_card
ORD01027,C00254,2022-06-30,Sports,RS,Porto Alegre,106.19,2,boleto
ORD01028,C00387,2023-04-09,Toys,RJ,Rio de Janeiro,275.69,4,voucher
ORD01029,C00042,2022-02-08,Health,PR,Curitiba,180.93,4,debit_card
ORD01030,C00599,2022-08-31,Electronics,PR,Curitiba,119.87,4,boleto
ORD01031,C00423,2022-02-28,Health,BA,Salvador,65.75,3,voucher
ORD01032,C00043,2023-05-29,Home & Garden,PR,Curitiba,329.59,4,voucher
ORD01033,C00173,2023-06-25,Books,MG,Belo Horizonte,235.77,2,boleto
ORD01034,C00729,2022-02-01,Electronics,PR,Curitiba,492.49,1,credit_card
ORD01035,C00651,2022-04-10,Automotive,RJ,Rio de Janeiro,292.61,3,boleto
ORD01036,C00417,2022-06-06,Sports,RJ,Rio de Janeiro,191.23,1,voucher
ORD01037,C00095,2022-08-19,Home & Garden,MG,Belo Horizonte,349.39,2,voucher
ORD01038,C00007,2022-04-12,Fashion,PE,Recife,118.81,2,voucher
ORD01039,C00085,2022-11-09,Sports,BA,Salvador,270.2,4,voucher
ORD01040,C00204,2023-06-04,Beauty,SC,Florianópolis,395.57,1,credit_card
ORD01041,C00066,2022-08-22,Home & Garden,RJ,Rio de Janeiro,119.61,3,boleto
ORD01042,C00036,2022-09-10,Health,RJ,Rio de Janeiro,392.83,2,voucher
ORD01043,C00451,2023-06-21,Books,MG,Belo Horizonte,331.03,1,boleto
ORD01044,C00058,2023-03-21,Fashion,RJ,Rio de Janeiro,132.77,1,boleto
ORD01045,C00451,2022-04-16,Food & Drink,ES,Vitória,304.85,2,debit_card
ORD01046,C00299,2023-03-30,Home & Garden,MG,Belo Horizonte,197.7,2,voucher
ORD01047,C00556,2022-07-17,Health,SP,São Paulo,356.34,1,voucher
ORD01048,C00100,2023-03-26,Fashion,PE,Recife,74.45,4,voucher
ORD01049,C00111,2022-10-05,Fashion,GO,Goiânia,354.56,3,credit_card
ORD01050,C00622,2022-04-25,Automotive,MG,Belo Horizonte,171.61,3,voucher
ORD01051,C00428,2022-11-24,Food & Drink,PE,Recife,182.59,3,voucher
ORD01052,C00170,2023-02-17,Automotive,SP,São Paulo,185.44,3,credit_card
ORD01053,C00779,2023-01-02,Books,PE,Recife,83.49,4,credit_card
ORD01054,C00354,2022-04-16,Beauty,SP,São Paulo,175.02,2,debit_card
ORD01055,C00012,2022-09-26,Books,SP,São Paulo,202.84,2,credit_card
ORD01056,C00443,2022-05-24,Electronics,PE,Recife,258.97,1,boleto
ORD01057,C00643,2023-01-04,Fashion,SC,Florianópolis,15.29,2,debit_card
ORD01058,C00197,2023-03-01,Health,SP,São Paulo,193.62,1,boleto
ORD01059,C00599,2022-03-11,Toys,SC,Florianópolis,202.43,4,debit_card
ORD01060,C00679,2022-10-05,Books,GO,Goiânia,53.17,1,credit_card
ORD01061,C00073,2022-08-21,Books,ES,Vitória,78.36,2,credit_card
ORD01062,C00453,2022-08-14,Fashion,MG,Belo Horizonte,214.15,3,boleto
ORD01063,C00400,2023-03-19,Electronics,MG,Belo Horizonte,80.01,3,credit_card
ORD01064,C00755,2023-01-07,Home & Garden,ES,Vitória,291.26,1,credit_card
ORD01065,C00002,2022-04-01,Fashion,ES,Vitória,142.4,1,voucher
ORD01066,C00156,2022-01-24,Sports,BA,Salvador,323.21,1,debit_card
ORD01067,C00113,2023-05-11,Health,ES,Vitória,22.57,2,credit_card
ORD01068,C00443,2022-07-11,Home & Garden,RJ,Rio de Janeiro,118.51,2,boleto
ORD01069,C00591,2023-06-27,Health,MG,Belo Horizonte,265.29,4,credit_card
ORD01070,C00018,2022-10-31,Home & Garden,SC,Florianópolis,133.93,1,boleto
ORD01071,C00574,2022-05-29,Beauty,PE,Recife,68.63,3,voucher
ORD01072,C00033,2022-12-22,Electronics,GO,Goiânia,205.05,3,voucher
ORD01073,C00550,2022-08-19,Food & Drink,SC,Florianópolis,387.76,1,credit_card
ORD01074,C00743,2022-03-26,Home & Garden,SP,São Paulo,160.15,3,credit_card
ORD01075,C00375,2023-02-27,Beauty,MG,Belo Horizonte,384.74,3,debit_card
ORD01076,C00104,2022-12-09,Food & Drink,ES,Vitória,20.53,2,debit_card
ORD01077,C00588,2022-04-11,Beauty,RS,Porto Alegre,223.68,1,voucher
ORD01078,C00582,2022-09-12,Sports,RJ,Rio de Janeiro,63.35,1,voucher
ORD01079,C00195,2022-01-26,Automotive,MG,Belo Horizonte,264.58,3,credit_card
ORD01080,C00086,2022-01-13,Automotive,ES,Vitória,385.5,4,boleto
ORD01081,C00302,2022-09-18,Books,ES,Vitória,324.42,3,voucher
ORD01082,C00203,2023-04-13,Food & Drink,GO,Goiânia,305.09,4,voucher
ORD01083,C00256,2022-07-31,Fashion,RS,Porto Alegre,175.92,1,boleto
ORD01084,C00037,2022-09-13,Food & Drink,ES,Vitória,54.23,3,voucher
ORD01085,C00684,2023-05-22,Sports,SP,São Paulo,261.09,2,voucher
ORD01086,C00516,2022-06-18,Fashion,SP,São Paulo,163.27,4,boleto
ORD01087,C00051,2023-03-29,Home & Garden,PE,Recife,284.63,3,credit_card
ORD01088,C00208,2022-03-20,Automotive,PR,Curitiba,375.42,1,debit_card
ORD01089,C00243,2022-07-05,Sports,MG,Belo Horizonte,321.79,4,credit_card
ORD01090,C00197,2023-04-11,Electronics,BA,Salvador,319.71,1,credit_card
ORD01091,C00702,2022-01-17,Toys,MG,Belo Horizonte,247.76,2,voucher
ORD01092,C00528,2022-07-21,Health,SP,São Paulo,28.54,4,debit_card
ORD01093,C00263,2022-01-16,Home & Garden,SP,São Paulo,273.86,3,voucher
ORD01094,C00098,2022-10-15,Food & Drink,RS,Porto Alegre,296.44,1,voucher
ORD01095,C00009,2023-03-13,Home & Garden,RS,Porto Alegre,313.71,1,debit_card
ORD01096,C00082,2022-04-11,Fashion,PE,Recife,330.05,2,boleto
ORD01097,C00128,2023-06-27,Health,SP,São Paulo,214.89,4,voucher
ORD01098,C00079,2023-03-18,Toys,ES,Vitória,138.79,4,boleto
ORD01099,C00443,2022-02-06,Home & Garden,GO,Goiânia,117.04,2,boleto
ORD01100,C00081,2023-04-12,Home & Garden,SP,São Paulo,317.89,4,boleto
ORD01101,C00061,2023-02-07,Beauty,PR,Curitiba,306.18,2,debit_card
ORD01102,C00008,2022-12-30,Sports,RS,Porto Alegre,284.26,2,debit_card
ORD01103,C00563,2022-02-28,Food & Drink,RJ,Rio de Janeiro,56.73,1,debit_card
ORD01104,C00508,2022-08-17,Fashion,SC,Florianópolis,170.4,1,debit_card
ORD01105,C00296,2023-01-30,Home & Garden,PR,Curitiba,294.04,4,voucher
ORD01106,C00013,2022-03-16,Beauty,PE,Recife,293.48,3,voucher
ORD01107,C00198,2022-03-27,Sports,RJ,Rio de Janeiro,296.02,1,voucher
ORD01108,C00082,2023-06-05,Home & Garden,PR,Curitiba,265.07,2,credit_card
ORD01109,C00112,2022-08-31,Electronics,RJ,Rio de Janeiro,498.32,2,debit_card
ORD01110,C00069,2023-01-31,Fashion,RJ,Rio de Janeiro,293.38,1,credit_card
ORD01111,C00047,2023-04-25,Electronics,SC,Florianópolis,181.2,2,debit_card
ORD01112,C00041,2022-08-17,Toys,RJ,Rio de Janeiro,399.94,3,debit_card
ORD01113,C00063,2022-08-02,Electronics,RJ,Rio de Janeiro,474.94,1,debit_card
ORD01114,C00001,2023-01-15,Beauty,RJ,Rio de Janeiro,215.86,2,debit_card
ORD01115,C00738,2022-04-26,Fashion,RJ,Rio de Janeiro,318.74,4,boleto
ORD01116,C00050,2022-04-28,Food & Drink,RS,Porto Alegre,150.02,1,credit_card
ORD01117,C00108,2022-11-01,Food & Drink,BA,Salvador,232.81,2,credit_card
ORD01118,C00559,2022-10-20,Food & Drink,BA,Salvador,156.19,4,debit_card
ORD01119,C00071,2023-04-07,Toys,RS,Porto Alegre,42.11,4,voucher
ORD01120,C00295,2023-02-13,Beauty,MG,Belo Horizonte,207.95,3,boleto
ORD01121,C00612,2022-09-07,Food & Drink,MG,Belo Horizonte,165.42,3,credit_card
ORD01122,C00038,2023-03-31,Health,MG,Belo Horizonte,300.1,4,debit_card
ORD01123,C00068,2022-07-29,Health,ES,Vitória,292.24,4,credit_card
ORD01124,C00671,2023-02-07,Food & Drink,PE,Recife,169.13,3,debit_card
ORD01125,C00397,2022-10-11,Electronics,PE,Recife,275.94,2,debit_card
ORD01126,C00185,2022-04-15,Fashion,SC,Florianópolis,347.47,3,voucher
ORD01127,C00730,2022-08-09,Fashion,ES,Vitória,270.8,1,credit_card
ORD01128,C00384,2022-08-24,Beauty,SC,Florianópolis,155.36,3,boleto
ORD01129,C00250,2022-08-24,Home & Garden,SP,São Paulo,289.74,1,boleto
ORD01130,C00181,2022-10-25,Food & Drink,BA,Salvador,164.93,3,debit_card
ORD01131,C00792,2023-03-13,Fashion,ES,Vitória,128.11,2,debit_card
ORD01132,C00149,2022-06-01,Toys,GO,Goiânia,23.35,3,credit_card
ORD01133,C00153,2022-10-29,Toys,PR,Curitiba,159.83,4,boleto
ORD01134,C00571,2022-03-20,Electronics,SP,São Paulo,303.57,4,boleto
ORD01135,C00137,2022-01-09,Electronics,PR,Curitiba,190.55,1,boleto
ORD01136,C00212,2022-04-25,Electronics,RS,Porto Alegre,214.73,2,voucher
ORD01137,C00403,2023-06-06,Automotive,MG,Belo Horizonte,277.8,2,credit_card
ORD01138,C00775,2022-06-26,Toys,RS,Porto Alegre,210.85,2,boleto
ORD01139,C00166,2022-12-26,Toys,RS,Porto Alegre,361.62,4,voucher
ORD01140,C00382,2022-06-29,Books,RS,Porto Alegre,332.72,3,boleto
ORD01141,C00777,2023-04-22,Electronics,PE,Recife,403.55,3,debit_card
ORD01142,C00005,2023-01-31,Books,BA,Salvador,369.5,4,boleto
ORD01143,C00747,2022-08-20,Fashion,BA,Salvador,95.49,1,voucher
ORD01144,C00097,2023-03-04,Fashion,GO,Goiânia,208.93,4,boleto
ORD01145,C00339,2022-05-20,Books,GO,Goiânia,248.46,2,debit_card
ORD01146,C00462,2022-11-29,Beauty,PE,Recife,357.59,1,credit_card
ORD01147,C00012,2022-10-26,Home & Garden,BA,Salvador,297.16,4,debit_card
ORD01148,C00492,2022-03-03,Beauty,BA,Salvador,232.51,2,voucher
ORD01149,C00501,2022-02-21,Electronics,PE,Recife,259.75,2,boleto
ORD01150,C00177,2022-05-16,Health,SP,São Paulo,226.28,2,credit_card
ORD01151,C00649,2022-04-24,Electronics,MG,Belo Horizonte,302.74,4,boleto
ORD01152,C00120,2022-06-30,Sports,PE,Recife,95.19,4,voucher
ORD01153,C00159,2023-05-18,Automotive,BA,Salvador,178.55,4,voucher
ORD01154,C00515,2022-04-13,Toys,PE,Recife,356.67,4,debit_card
ORD01155,C00105,2022-08-14,Toys,ES,Vitória,75.41,2,voucher
ORD01156,C00542,2023-01-27,Health,RS,Porto Alegre,292.76,3,boleto
ORD01157,C00530,2023-05-16,Sports,PR,Curitiba,160.79,2,debit_card
ORD01158,C00236,2022-08-09,Toys,GO,Goiânia,293.29,3,boleto
ORD01159,C00058,2022-02-08,Fashion,SC,Florianópolis,201.42,3,debit_card
ORD01160,C00325,2022-02-23,Fashion,BA,Salvador,51.45,2,boleto
ORD01161,C00688,2022-01-23,Books,SC,Florianópolis,251.94,3,debit_card
ORD01162,C00139,2022-07-31,Electronics,PE,Recife,283.36,4,boleto
ORD01163,C00246,2022-02-14,Electronics,RS,Porto Alegre,412.48,4,boleto
ORD01164,C00378,2022-09-24,Automotive,RJ,Rio de Janeiro,305.2,1,voucher
ORD01165,C00051,2022-07-23,Home & Garden,MG,Belo Horizonte,200.76,3,voucher
ORD01166,C00765,2022-03-24,Food & Drink,RJ,Rio de Janeiro,204.57,3,debit_card
ORD01167,C00458,2023-05-27,Health,BA,Salvador,173.16,1,credit_card
ORD01168,C00670,2022-10-20,Books,ES,Vitória,70.91,2,credit_card
ORD01169,C00330,2022-04-04,Books,PE,Recife,338.83,1,voucher
ORD01170,C00570,2022-02-04,Sports,ES,Vitória,122.55,3,boleto
ORD01171,C00021,2022-08-17,Electronics,RJ,Rio de Janeiro,451.71,3,credit_card
ORD01172,C00357,2022-05-08,Fashion,BA,Salvador,392.59,3,boleto
ORD01173,C00085,2022-07-15,Fashion,BA,Salvador,40.66,1,credit_card
ORD01174,C00033,2023-06-15,Food & Drink,PR,Curitiba,228.53,2,debit_card
ORD01175,C00031,2023-06-22,Books,MG,Belo Horizonte,272.69,1,debit_card
ORD01176,C00458,2022-12-25,Sports,PE,Recife,388.66,1,credit_card
ORD01177,C00776,2023-03-31,Electronics,SP,São Paulo,292.0,2,boleto
ORD01178,C00501,2022-04-02,Electronics,PR,Curitiba,336.67,4,debit_card
ORD01179,C00011,2023-04-11,Electronics,BA,Salvador,21.86,4,credit_card
ORD01180,C00074,2023-05-24,Books,SC,Florianópolis,74.61,4,boleto
ORD01181,C00047,2023-05-15,Toys,PR,Curitiba,146.34,2,debit_card
ORD01182,C00181,2023-04-13,Food & Drink,RS,Porto Alegre,260.18,2,voucher
ORD01183,C00151,2022-12-06,Food & Drink,GO,Goiânia,208.67,3,credit_card
ORD01184,C00488,2022-03-07,Health,RJ,Rio de Janeiro,183.49,1,debit_card
ORD01185,C00020,2022-05-21,Health,ES,Vitória,189.77,4,debit_card
ORD01186,C00194,2022-11-15,Home & Garden,SP,São Paulo,186.85,1,credit_card
ORD01187,C00569,2023-03-24,Automotive,RJ,Rio de Janeiro,59.95,3,voucher
ORD01188,C00680,2023-03-30,Books,BA,Salvador,48.4,1,credit_card
ORD01189,C00408,2022-05-14,Fashion,SC,Florianópolis,270.17,1,credit_card
ORD01190,C00203,2022-03-20,Home & Garden,GO,Goiânia,58.59,1,boleto
ORD01191,C00536,2022-09-03,Electronics,RS,Porto Alegre,175.07,2,debit_card
ORD01192,C00268,2022-09-25,Books,BA,Salvador,173.63,4,debit_card
ORD01193,C00230,2022-05-21,Health,GO,Goiânia,145.13,4,debit_card
ORD01194,C00035,2022-09-10,Fashion,SC,Florianópolis,102.29,3,debit_card
ORD01195,C00674,2022-07-17,Sports,PE,Recife,87.98,1,boleto
ORD01196,C00080,2022-03-12,Fashion,RS,Porto Alegre,172.37,2,voucher
ORD01197,C00168,2022-03-25,Health,BA,Salvador,138.42,2,credit_card
ORD01198,C00272,2023-01-30,Food & Drink,SP,São Paulo,326.22,1,voucher
ORD01199,C00123,2023-04-16,Sports,SC,Florianópolis,166.9,1,boleto
ORD01200,C00139,2023-01-17,Sports,PR,Curitiba,31.03,4,debit_card
ORD01201,C00631,2022-11-07,Food & Drink,GO,Goiânia,351.67,2,voucher
ORD01202,C00387,2023-02-26,Electronics,MG,Belo Horizonte,30.51,1,credit_card
ORD01203,C00119,2022-10-22,Home & Garden,RS,Porto Alegre,322.6,2,boleto
ORD01204,C00114,2023-03-07,Health,PE,Recife,269.82,4,credit_card
ORD01205,C00118,2022-04-16,Food & Drink,BA,Salvador,16.51,3,credit_card
ORD01206,C00184,2023-06-18,Electronics,SP,São Paulo,522.23,1,debit_card
ORD01207,C00091,2022-12-22,Sports,ES,Vitória,104.35,2,boleto
ORD01208,C00006,2022-10-26,Toys,MG,Belo Horizonte,286.56,3,debit_card
ORD01209,C00117,2023-04-09,Electronics,MG,Belo Horizonte,61.71,3,boleto
ORD01210,C00015,2022-06-14,Health,SC,Florianópolis,144.88,1,credit_card
ORD01211,C00184,2022-08-27,Fashion,ES,Vitória,175.4,4,voucher
ORD01212,C00276,2022-02-06,Automotive,RJ,Rio de Janeiro,357.09,4,boleto
ORD01213,C00069,2022-06-25,Home & Garden,ES,Vitória,234.52,1,debit_card
ORD01214,C00794,2023-01-29,Beauty,ES,Vitória,43.52,3,debit_card
ORD01215,C00470,2023-03-17,Health,SC,Florianópolis,214.55,3,debit_card
ORD01216,C00180,2022-08-24,Automotive,SC,Florianópolis,235.34,3,credit_card
ORD01217,C00026,2022-03-01,Electronics,MG,Belo Horizonte,345.38,1,debit_card
ORD01218,C00253,2022-06-18,Health,RS,Porto Alegre,104.43,3,voucher
ORD01219,C00569,2022-01-28,Toys,MG,Belo Horizonte,125.59,2,credit_card
ORD01220,C00126,2023-06-25,Health,PE,Recife,68.24,1,debit_card
ORD01221,C00204,2022-10-04,Sports,RS,Porto Alegre,351.78,1,boleto
ORD01222,C00635,2023-01-15,Electronics,RJ,Rio de Janeiro,242.15,2,boleto
ORD01223,C00043,2022-03-06,Beauty,SP,São Paulo,113.04,3,voucher
ORD01224,C00040,2023-01-04,Health,MG,Belo Horizonte,221.13,4,debit_card
ORD01225,C00750,2023-05-10,Food & Drink,PR,Curitiba,232.46,2,credit_card
ORD01226,C00022,2023-06-26,Sports,ES,Vitória,210.84,1,voucher
ORD01227,C00720,2022-12-22,Automotive,MG,Belo Horizonte,288.27,3,voucher
ORD01228,C00719,2023-04-03,Health,SC,Florianópolis,97.88,2,boleto
ORD01229,C00086,2023-06-28,Electronics,PR,Curitiba,177.27,2,credit_card
ORD01230,C00214,2023-06-11,Food & Drink,PE,Recife,363.08,2,debit_card
ORD01231,C00343,2022-06-15,Beauty,RS,Porto Alegre,240.46,2,credit_card
ORD01232,C00049,2022-06-27,Health,ES,Vitória,142.43,3,boleto
ORD01233,C00210,2022-03-09,Toys,RS,Porto Alegre,102.3,4,debit_card
ORD01234,C00428,2022-05-25,Home & Garden,SP,São Paulo,56.29,1,debit_card
ORD01235,C00791,2023-02-18,Books,PE,Recife,102.07,1,debit_card
ORD01236,C00032,2022-06-08,Automotive,RS,Porto Alegre,131.8,1,credit_card
ORD01237,C00061,2022-05-24,Home & Garden,ES,Vitória,46.92,1,voucher
ORD01238,C00628,2023-04-27,Automotive,RJ,Rio de Janeiro,84.55,2,voucher
ORD01239,C00107,2023-01-13,Automotive,SP,São Paulo,94.27,3,voucher
ORD01240,C00732,2023-01-17,Toys,SP,São Paulo,72.52,2,debit_card
ORD01241,C00213,2022-09-10,Fashion,RS,Porto Alegre,162.67,2,credit_card
ORD01242,C00045,2022-11-06,Food & Drink,PE,Recife,323.59,2,boleto
ORD01243,C00092,2022-10-08,Home & Garden,GO,Goiânia,29.55,3,debit_card
ORD01244,C00021,2022-08-24,Electronics,RS,Porto Alegre,453.23,3,credit_card
ORD01245,C00713,2022-05-19,Beauty,RS,Porto Alegre,161.06,3,voucher
ORD01246,C00575,2022-02-16,Beauty,RS,Porto Alegre,232.87,4,debit_card
ORD01247,C00388,2022-07-24,Sports,ES,Vitória,283.76,4,boleto
ORD01248,C00038,2022-04-16,Health,MG,Belo Horizonte,35.58,1,credit_card
ORD01249,C00127,2022-03-18,Beauty,RJ,Rio de Janeiro,206.71,2,credit_card
ORD01250,C00408,2022-05-22,Sports,SP,São Paulo,308.87,2,boleto
ORD01251,C00009,2022-10-30,Fashion,SP,São Paulo,197.4,4,voucher
ORD01252,C00188,2022-01-03,Sports,PR,Curitiba,127.73,2,debit_card
ORD01253,C00128,2022-11-03,Fashion,BA,Salvador,339.38,1,credit_card
ORD01254,C00189,2023-04-08,Sports,PE,Recife,246.65,2,boleto
ORD01255,C00256,2022-09-06,Automotive,RS,Porto Alegre,311.93,1,debit_card
ORD01256,C00211,2022-03-07,Electronics,GO,Goiânia,211.1,1,boleto
ORD01257,C00653,2022-12-09,Automotive,GO,Goiânia,75.59,4,credit_card
ORD01258,C00097,2022-11-13,Toys,MG,Belo Horizonte,47.1,2,voucher
ORD01259,C00401,2023-05-10,Home & Garden,PE,Recife,148.06,3,credit_card
ORD01260,C00521,2022-05-13,Automotive,GO,Goiânia,160.07,3,debit_card
ORD01261,C00412,2022-03-17,Beauty,MG,Belo Horizonte,20.97,1,debit_card
ORD01262,C00206,2022-01-23,Beauty,ES,Vitória,362.48,3,debit_card
ORD01263,C00092,2022-02-21,Sports,SP,São Paulo,134.25,3,credit_card
ORD01264,C00782,2022-10-27,Electronics,GO,Goiânia,103.05,4,credit_card
ORD01265,C00104,2023-06-06,Automotive,RJ,Rio de Janeiro,398.77,4,credit_card
ORD01266,C00541,2023-06-21,Automotive,ES,Vitória,72.99,2,debit_card
ORD01267,C00426,2022-03-30,Electronics,SP,São Paulo,94.03,3,voucher
ORD01268,C00122,2023-01-24,Home & Garden,BA,Salvador,120.03,2,boleto
ORD01269,C00564,2022-05-24,Electronics,PE,Recife,511.93,4,debit_card
ORD01270,C00175,2022-06-21,Food & Drink,BA,Salvador,145.06,4,boleto
ORD01271,C00710,2022-10-10,Books,SP,São Paulo,20.16,3,voucher
ORD01272,C00089,2023-03-23,Electronics,RS,Porto Alegre,330.37,4,credit_card
ORD01273,C00486,2022-12-12,Books,RS,Porto Alegre,181.62,4,boleto
ORD01274,C00014,2023-01-15,Food & Drink,SC,Florianópolis,134.29,1,debit_card
ORD01275,C00508,2022-02-21,Electronics,SP,São Paulo,44.27,2,debit_card
ORD01276,C00603,2022-08-17,Fashion,SC,Florianópolis,121.04,2,voucher
ORD01277,C00081,2022-07-23,Books,PE,Recife,88.62,3,debit_card
ORD01278,C00012,2022-05-15,Health,PE,Recife,354.37,3,voucher
ORD01279,C00085,2022-06-07,Home & Garden,RJ,Rio de Janeiro,280.03,1,voucher
ORD01280,C00690,2022-04-11,Sports,ES,Vitória,19.16,1,voucher
ORD01281,C00528,2023-03-23,Food & Drink,SC,Florianópolis,353.59,2,boleto
ORD01282,C00519,2022-08-10,Toys,SP,São Paulo,199.3,2,debit_card
ORD01283,C00114,2023-04-11,Health,GO,Goiânia,273.45,3,debit_card
ORD01284,C00003,2022-10-15,Automotive,ES,Vitória,393.89,1,credit_card
ORD01285,C00388,2022-05-11,Beauty,RS,Porto Alegre,32.87,1,debit_card
ORD01286,C00088,2022-04-06,Beauty,SP,São Paulo,132.89,3,credit_card
ORD01287,C00755,2023-02-16,Toys,RJ,Rio de Janeiro,119.08,2,debit_card
ORD01288,C00128,2022-04-17,Toys,RS,Porto Alegre,125.77,4,boleto
ORD01289,C00638,2023-06-22,Books,MG,Belo Horizonte,288.78,3,credit_card
ORD01290,C00097,2022-07-05,Home & Garden,MG,Belo Horizonte,325.98,2,debit_card
ORD01291,C00191,2022-10-07,Food & Drink,RJ,Rio de Janeiro,96.05,2,credit_card
ORD01292,C00778,2022-09-30,Sports,PE,Recife,199.03,3,debit_card
ORD01293,C00203,2022-03-30,Health,GO,Goiânia,230.56,1,boleto
ORD01294,C00071,2022-09-14,Books,MG,Belo Horizonte,223.58,1,credit_card
ORD01295,C00719,2022-09-28,Fashion,MG,Belo Horizonte,157.07,2,debit_card
ORD01296,C00699,2022-11-30,Home & Garden,PR,Curitiba,112.31,3,debit_card
ORD01297,C00169,2022-10-14,Books,GO,Goiânia,362.48,3,voucher
ORD01298,C00211,2022-04-19,Toys,ES,Vitória,250.49,3,credit_card
ORD01299,C00005,2022-09-01,Automotive,PE,Recife,359.61,4,credit_card
ORD01300,C00256,2022-03-14,Electronics,GO,Goiânia,249.19,4,credit_card
ORD01301,C00114,2022-05-04,Automotive,MG,Belo Horizonte,282.91,2,boleto
ORD01302,C00174,2022-08-05,Food & Drink,BA,Salvador,245.96,4,debit_card
ORD01303,C00019,2022-06-14,Books,PE,Recife,80.11,4,credit_card
ORD01304,C00716,2022-11-02,Health,SP,São Paulo,34.45,3,boleto
ORD01305,C00710,2022-08-28,Automotive,SC,Florianópolis,329.55,2,credit_card
ORD01306,C00675,2023-03-07,Health,RS,Porto Alegre,62.46,4,debit_card
ORD01307,C00392,2023-05-13,Beauty,SP,São Paulo,397.15,1,boleto
ORD01308,C00022,2022-01-25,Electronics,PR,Curitiba,133.02,2,credit_card
ORD01309,C00714,2023-03-09,Electronics,GO,Goiânia,475.09,1,voucher
ORD01310,C00198,2023-03-25,Health,PE,Recife,359.88,3,voucher
ORD01311,C00760,2023-02-17,Automotive,GO,Goiânia,257.71,2,voucher
ORD01312,C00697,2023-03-20,Home & Garden,ES,Vitória,199.81,1,boleto
ORD01313,C00761,2022-10-20,Electronics,BA,Salvador,23.91,4,credit_card
ORD01314,C00329,2023-01-09,Fashion,SP,São Paulo,138.48,1,boleto
ORD01315,C00239,2022-07-23,Automotive,MG,Belo Horizonte,89.61,2,credit_card
ORD01316,C00076,2023-06-27,Automotive,MG,Belo Horizonte,214.62,2,credit_card
ORD01317,C00541,2023-04-03,Sports,RS,Porto Alegre,266.88,3,debit_card
ORD01318,C00211,2022-04-22,Toys,SC,Florianópolis,149.67,1,credit_card
ORD01319,C00108,2022-11-27,Automotive,SC,Florianópolis,196.25,3,voucher
ORD01320,C00269,2022-04-25,Electronics,MG,Belo Horizonte,288.5,4,credit_card
ORD01321,C00782,2022-05-27,Health,SC,Florianópolis,286.81,3,voucher
ORD01322,C00386,2023-03-25,Beauty,RJ,Rio de Janeiro,199.85,2,credit_card
ORD01323,C00218,2023-04-06,Fashion,PE,Recife,258.81,3,boleto
ORD01324,C00120,2022-06-19,Electronics,BA,Salvador,109.18,2,voucher
ORD01325,C00421,2022-10-02,Home & Garden,SC,Florianópolis,82.29,2,credit_card
ORD01326,C00343,2022-06-27,Electronics,SP,São Paulo,208.9,3,voucher
